ZIP Encoding,Monte_Carlo_Run,Iteration,Number of experiments,MEDV_Measurements,MEDV_IterBest,Running best house price
Random,20,9,10,[1.10677778],1.106777777777778,4.789841111111111
Random,20,10,11,[0.82],0.82,4.789841111111111
Random,20,11,12,[0.71866667],0.7186666666666667,4.789841111111111
Random,20,12,13,[1.54407317],1.5440731707317077,4.789841111111111
Random,20,13,14,[1.22880645],1.2288064516129034,4.789841111111111
Random,20,14,15,[2.431875],2.431875,4.789841111111111
Random,20,15,16,[3.4958],3.4958,4.789841111111111
Random,20,16,17,[2.02508696],2.025086956521739,4.789841111111111
Random,20,17,18,[3.2416],3.2415999999999996,4.789841111111111
Random,20,18,19,[2.20296552],2.2029655172413793,4.789841111111111
Random,20,19,20,[2.1984],2.1984000000000004,4.789841111111111
Random,20,20,21,[2.3055],2.3055,4.789841111111111
Random,20,21,22,[2.82625],2.82625,4.789841111111111
Random,20,22,23,[2.625],2.625,4.789841111111111
Random,20,23,24,[2.13],2.13,4.789841111111111
Random,20,24,25,[2.96922222],2.969222222222222,4.789841111111111
Random,20,25,26,[1.271],1.271,4.789841111111111
Random,20,26,27,[2.409],2.409,4.789841111111111
Random,20,27,28,[1.891],1.891,4.789841111111111
Random,20,28,29,[1.625],1.625,4.789841111111111
Random,20,29,30,[3.13144444],3.1314444444444445,4.789841111111111
Random,20,30,31,[1.62305263],1.6230526315789475,4.789841111111111
Random,20,31,32,[2.457],2.457,4.789841111111111
Random,20,32,33,[1.9367],1.9367,4.789841111111111
Random,20,33,34,[2.26125],2.26125,4.789841111111111
Random,20,34,35,[1.238],1.238,4.789841111111111
Random,20,35,36,[4.21000667],4.210006666666666,4.789841111111111
Random,20,36,37,[1.089],1.0890000000000002,4.789841111111111
Random,20,37,38,[0.938],0.938,4.789841111111111
Random,20,38,39,[2.884],2.884,4.789841111111111
Random,20,39,40,[1.36566667],1.3656666666666666,4.789841111111111
Random,20,40,41,[0.7905],0.7905000000000001,4.789841111111111
Random,20,41,42,[0.9675],0.9675,4.789841111111111
Random,20,42,43,[2.76170875],2.76170875,4.789841111111111
Random,20,43,44,[0.724],0.724,4.789841111111111
Random,20,44,45,[0.982],0.982,4.789841111111111
Random,20,45,46,[1.07031034],1.0703103448275864,4.789841111111111
Random,20,46,47,[2.00881818],2.008818181818182,4.789841111111111
Random,20,47,48,[2.0672],2.0672,4.789841111111111
Random,20,48,49,[2.0625],2.0625,4.789841111111111
Random,20,49,50,[1.412875],1.412875,4.789841111111111
Latitude-Longitude,21,0,1,[3.932],3.932,3.932
Latitude-Longitude,21,1,2,[0.45],0.45,3.932
Latitude-Longitude,21,2,3,[0.55],0.55,3.932
Latitude-Longitude,21,3,4,[2.781],2.781,3.932
Latitude-Longitude,21,4,5,[1.4535],1.4535,3.932
Latitude-Longitude,21,5,6,[1.896],1.896,3.932
Latitude-Longitude,21,6,7,[1.83025],1.83025,3.932
Latitude-Longitude,21,7,8,[2.9115],2.9115,3.932
Latitude-Longitude,21,8,9,[1.45702632],1.4570263157894736,3.932
Latitude-Longitude,21,9,10,[1.],1.0,3.932
Latitude-Longitude,21,10,11,[1.43417241],1.4341724137931036,3.932
Latitude-Longitude,21,11,12,[2.27405],2.27405,3.932
Latitude-Longitude,21,12,13,[4.68],4.68,4.68
Latitude-Longitude,21,13,14,[4.5435025],4.5435025,4.68
Latitude-Longitude,21,14,15,[3.6655],3.6655,4.68
Latitude-Longitude,21,15,16,[4.39385857],4.393858571428572,4.68
Latitude-Longitude,21,16,17,[2.884],2.884,4.68
Latitude-Longitude,21,17,18,[2.82566667],2.8256666666666668,4.68
Latitude-Longitude,21,18,19,[2.64744],2.6474399999999996,4.68
Latitude-Longitude,21,19,20,[2.7226005],2.7226005,4.68
Latitude-Longitude,21,20,21,[1.57735294],1.5773529411764706,4.68
Latitude-Longitude,21,21,22,[2.306],2.306,4.68
Latitude-Longitude,21,22,23,[0.953],0.953,4.68
Latitude-Longitude,21,23,24,[3.03833333],3.0383333333333336,4.68
Latitude-Longitude,21,24,25,[1.622],1.622,4.68
Latitude-Longitude,21,25,26,[2.6265],2.6265,4.68
Latitude-Longitude,21,26,27,[2.052],2.052,4.68
Latitude-Longitude,21,27,28,[1.41925],1.41925,4.68
Latitude-Longitude,21,28,29,[3.008802],3.008802,4.68
Latitude-Longitude,21,29,30,[2.54627273],2.5462727272727275,4.68
Latitude-Longitude,21,30,31,[2.43073077],2.43073076923077,4.68
Latitude-Longitude,21,31,32,[2.61706667],2.6170666666666667,4.68
Latitude-Longitude,21,32,33,[2.61177889],2.611778888888889,4.68
Latitude-Longitude,21,33,34,[0.329],0.329,4.68
Latitude-Longitude,21,34,35,[2.58486207],2.584862068965517,4.68
Latitude-Longitude,21,35,36,[3.194],3.194,4.68
Latitude-Longitude,21,36,37,[4.563],4.563,4.68
Latitude-Longitude,21,37,38,[3.638],3.638,4.68
Latitude-Longitude,21,38,39,[3.998],3.998,4.68
Latitude-Longitude,21,39,40,[3.4958],3.4958,4.68
Latitude-Longitude,21,40,41,[0.987],0.987,4.68
Latitude-Longitude,21,41,42,[3.68],3.68,4.68
Latitude-Longitude,21,42,43,[0.62757143],0.6275714285714286,4.68
Latitude-Longitude,21,43,44,[2.75028571],2.750285714285714,4.68
Latitude-Longitude,21,44,45,[2.777],2.777,4.68
Latitude-Longitude,21,45,46,[2.4065],2.4065000000000003,4.68
Latitude-Longitude,21,46,47,[1.54566667],1.5456666666666663,4.68
Latitude-Longitude,21,47,48,[2.76773077],2.767730769230769,4.68
Latitude-Longitude,21,48,49,[2.232],2.232,4.68
Latitude-Longitude,21,49,50,[3.712],3.712,4.68
OHE,21,0,1,[3.38716833],3.3871683333333333,3.3871683333333333
OHE,21,1,2,[1.8154],1.8154,3.3871683333333333
OHE,21,2,3,[1.5284],1.5284,3.3871683333333333
OHE,21,3,4,[3.14791667],3.1479166666666667,3.3871683333333333
OHE,21,4,5,[4.30095682],4.300956818181818,4.300956818181818
OHE,21,5,6,[2.06314286],2.063142857142857,4.300956818181818
OHE,21,6,7,[1.4705],1.4705,4.300956818181818
OHE,21,7,8,[1.512],1.512,4.300956818181818
OHE,21,8,9,[0.4863],0.4863,4.300956818181818
OHE,21,9,10,[1.445],1.4449999999999998,4.300956818181818
OHE,21,10,11,[1.3786],1.3786,4.300956818181818
OHE,21,11,12,[2.00666667],2.0066666666666664,4.300956818181818
OHE,21,12,13,[0.862875],0.8628750000000001,4.300956818181818
OHE,21,13,14,[2.409],2.409,4.300956818181818
OHE,21,14,15,[2.8985],2.8985,4.300956818181818
OHE,21,15,16,[0.79329412],0.7932941176470588,4.300956818181818
OHE,21,16,17,[2.2705],2.2704999999999997,4.300956818181818
OHE,21,17,18,[0.5895],0.5894999999999999,4.300956818181818
OHE,21,18,19,[1.92344444],1.9234444444444443,4.300956818181818
OHE,21,19,20,[1.3715],1.3715,4.300956818181818
OHE,21,20,21,[1.59732653],1.597326530612245,4.300956818181818
OHE,21,21,22,[2.6254],2.6254,4.300956818181818
OHE,21,22,23,[1.91666667],1.9166666666666667,4.300956818181818
OHE,21,23,24,[3.46407769],3.464077692307692,4.300956818181818
OHE,21,24,25,[1.443],1.443,4.300956818181818
OHE,21,25,26,[1.7465],1.7465,4.300956818181818
OHE,21,26,27,[2.52718182],2.527181818181818,4.300956818181818
OHE,21,27,28,[3.13144444],3.1314444444444445,4.300956818181818
OHE,21,28,29,[0.57525],0.5752499999999999,4.300956818181818
OHE,21,29,30,[2.848],2.848,4.300956818181818
OHE,21,30,31,[0.79468421],0.7946842105263158,4.300956818181818
OHE,21,31,32,[4.46561435],4.4656143478260875,4.4656143478260875
OHE,21,32,33,[1.625],1.625,4.4656143478260875
OHE,21,33,34,[0.736],0.736,4.4656143478260875
OHE,21,34,35,[3.16530565],3.165305652173913,4.4656143478260875
OHE,21,35,36,[2.7194],2.7194000000000003,4.4656143478260875
OHE,21,36,37,[1.9367],1.9367,4.4656143478260875
OHE,21,37,38,[0.7135],0.7135,4.4656143478260875
OHE,21,38,39,[2.64744],2.6474399999999996,4.4656143478260875
OHE,21,39,40,[0.552],0.552,4.4656143478260875
OHE,21,40,41,[2.44525],2.4452499999999997,4.4656143478260875
OHE,21,41,42,[0.9675],0.9675,4.4656143478260875
OHE,21,42,43,[3.019],3.019,4.4656143478260875
OHE,21,43,44,[0.831],0.831,4.4656143478260875
OHE,21,44,45,[1.412875],1.412875,4.4656143478260875
OHE,21,45,46,[2.1255],2.1255,4.4656143478260875
OHE,21,46,47,[1.43417241],1.4341724137931036,4.4656143478260875
OHE,21,47,48,[0.74826667],0.7482666666666666,4.4656143478260875
OHE,21,48,49,[2.2211875],2.2211875,4.4656143478260875
OHE,21,49,50,[1.09558333],1.0955833333333334,4.4656143478260875
INT,21,0,1,[5.00001],5.00001,5.00001
INT,21,1,2,[2.73916667],2.7391666666666663,5.00001
INT,21,2,3,[1.451],1.451,5.00001
INT,21,3,4,[1.443],1.443,5.00001
INT,21,4,5,[1.27],1.27,5.00001
INT,21,5,6,[4.209402],4.209402,5.00001
INT,21,6,7,[1.178],1.178,5.00001
INT,21,7,8,[0.72528571],0.7252857142857143,5.00001
INT,21,8,9,[1.64015789],1.640157894736842,5.00001
INT,21,9,10,[1.8154],1.8154,5.00001
INT,21,10,11,[1.092],1.092,5.00001
INT,21,11,12,[1.5284],1.5284,5.00001
INT,21,12,13,[1.34877778],1.3487777777777776,5.00001
INT,21,13,14,[3.295],3.295,5.00001
INT,21,14,15,[0.8],0.8,5.00001
INT,21,15,16,[3.14791667],3.1479166666666667,5.00001
INT,21,16,17,[4.30095682],4.300956818181818,5.00001
INT,21,17,18,[2.06314286],2.063142857142857,5.00001
INT,21,18,19,[1.4705],1.4705,5.00001
INT,21,19,20,[0.4863],0.4863,5.00001
INT,21,20,21,[1.445],1.4449999999999998,5.00001
INT,21,21,22,[1.3786],1.3786,5.00001
INT,21,22,23,[2.924],2.924,5.00001
INT,21,23,24,[1.18538462],1.1853846153846157,5.00001
INT,21,24,25,[2.00666667],2.0066666666666664,5.00001
INT,21,25,26,[0.862875],0.8628750000000001,5.00001
INT,21,26,27,[1.07825],1.07825,5.00001
INT,21,27,28,[0.57525],0.5752499999999999,5.00001
INT,21,28,29,[2.409],2.409,5.00001
INT,21,29,30,[2.8985],2.8985,5.00001
INT,21,30,31,[0.79329412],0.7932941176470588,5.00001
INT,21,31,32,[2.2705],2.2704999999999997,5.00001
INT,21,32,33,[0.5895],0.5894999999999999,5.00001
INT,21,33,34,[2.77768],2.77768,5.00001
INT,21,34,35,[1.508],1.508,5.00001
INT,21,35,36,[1.699],1.699,5.00001
INT,21,36,37,[0.48525],0.48525,5.00001
INT,21,37,38,[1.92344444],1.9234444444444443,5.00001
INT,21,38,39,[1.3715],1.3715,5.00001
INT,21,39,40,[1.59732653],1.597326530612245,5.00001
INT,21,40,41,[2.6254],2.6254,5.00001
INT,21,41,42,[1.91666667],1.9166666666666667,5.00001
INT,21,42,43,[3.46407769],3.464077692307692,5.00001
INT,21,43,44,[1.7465],1.7465,5.00001
INT,21,44,45,[2.52718182],2.527181818181818,5.00001
INT,21,45,46,[3.13144444],3.1314444444444445,5.00001
INT,21,46,47,[2.848],2.848,5.00001
INT,21,47,48,[0.79468421],0.7946842105263158,5.00001
INT,21,48,49,[4.46561435],4.4656143478260875,5.00001
INT,21,49,50,[1.625],1.625,5.00001
Random,21,0,1,[1.92533333],1.9253333333333331,1.9253333333333331
Random,21,1,2,[1.78495455],1.7849545454545457,1.9253333333333331
Random,21,2,3,[2.038],2.0380000000000003,2.0380000000000003
Random,21,3,4,[3.35533333],3.3553333333333337,3.3553333333333337
Random,21,4,5,[1.63666667],1.6366666666666667,3.3553333333333337
Random,21,5,6,[2.68543],2.68543,3.3553333333333337
Random,21,6,7,[2.08766667],2.087666666666667,3.3553333333333337
Random,21,7,8,[0.75066667],0.7506666666666667,3.3553333333333337
Random,21,8,9,[0.724],0.724,3.3553333333333337
Random,21,9,10,[2.01254545],2.0125454545454544,3.3553333333333337
Random,21,10,11,[0.833],0.833,3.3553333333333337
Random,21,11,12,[1.53255556],1.5325555555555554,3.3553333333333337
Random,21,12,13,[1.27971429],1.2797142857142858,3.3553333333333337
Random,21,13,14,[3.2105],3.2104999999999997,3.3553333333333337
Random,21,14,15,[1.69504762],1.695047619047619,3.3553333333333337
Random,21,15,16,[2.762],2.762,3.3553333333333337
Random,21,16,17,[2.188],2.1879999999999997,3.3553333333333337
Random,21,17,18,[1.15690909],1.1569090909090909,3.3553333333333337
Random,21,18,19,[0.749],0.749,3.3553333333333337
Random,21,19,20,[1.625],1.625,3.3553333333333337
Random,21,20,21,[2.6375],2.6375,3.3553333333333337
Random,21,21,22,[5.00001],5.00001,5.00001
Random,21,22,23,[1.45],1.4500000000000002,5.00001
Random,21,23,24,[3.13144444],3.1314444444444445,5.00001
Random,21,24,25,[1.5],1.5,5.00001
Random,21,25,26,[1.74563636],1.7456363636363634,5.00001
Random,21,26,27,[1.96816667],1.9681666666666668,5.00001
Random,21,27,28,[0.7624],0.7624,5.00001
Random,21,28,29,[0.71366667],0.7136666666666667,5.00001
Random,21,29,30,[1.1315],1.1315,5.00001
Random,21,30,31,[1.181],1.181,5.00001
Random,21,31,32,[3.371005],3.371005,5.00001
Random,21,32,33,[2.94906344],2.9490634375,5.00001
Random,21,33,34,[2.432875],2.432875,5.00001
Random,21,34,35,[2.25],2.25,5.00001
Random,21,35,36,[1.13733333],1.1373333333333333,5.00001
Random,21,36,37,[1.325],1.325,5.00001
Random,21,37,38,[1.8312439],1.8312439024390248,5.00001
Random,21,38,39,[0.8615],0.8614999999999999,5.00001
Random,21,39,40,[2.848],2.848,5.00001
Random,21,40,41,[1.91366667],1.9136666666666664,5.00001
Random,21,41,42,[1.83025],1.83025,5.00001
Random,21,42,43,[0.5735],0.5735,5.00001
Random,21,43,44,[2.51981909],2.519819090909091,5.00001
Random,21,44,45,[2.26551244],2.2655124390243904,5.00001
Random,21,45,46,[4.87069079],4.870690789473684,5.00001
Random,21,46,47,[2.9393],2.9393,5.00001
Random,21,47,48,[3.16892308],3.1689230769230767,5.00001
Random,21,48,49,[5.00001],5.00001,5.00001
Random,21,49,50,[2.517802],2.517802,5.00001
Latitude-Longitude,22,0,1,[2.05724138],2.057241379310345,2.057241379310345
Latitude-Longitude,22,1,2,[0.45],0.45,2.057241379310345
Latitude-Longitude,22,2,3,[0.942],0.942,2.057241379310345
Latitude-Longitude,22,3,4,[1.543],1.543,2.057241379310345
Latitude-Longitude,22,4,5,[0.825],0.825,2.057241379310345
Latitude-Longitude,22,5,6,[2.75028571],2.750285714285714,2.750285714285714
Latitude-Longitude,22,6,7,[2.954],2.954,2.954
Latitude-Longitude,22,7,8,[2.326],2.326,2.954
Latitude-Longitude,22,8,9,[2.4065],2.4065000000000003,2.954
Latitude-Longitude,22,9,10,[0.953],0.953,2.954
Latitude-Longitude,22,10,11,[4.563],4.563,4.563
Latitude-Longitude,22,11,12,[2.232],2.232,4.563
Latitude-Longitude,22,12,13,[3.194],3.194,4.563
Latitude-Longitude,22,13,14,[2.777],2.777,4.563
Latitude-Longitude,22,14,15,[1.341],1.341,4.563
Latitude-Longitude,22,15,16,[3.998],3.998,4.563
Latitude-Longitude,22,16,17,[3.638],3.638,4.563
Latitude-Longitude,22,17,18,[3.4958],3.4958,4.563
Latitude-Longitude,22,18,19,[3.68],3.68,4.563
Latitude-Longitude,22,19,20,[0.7],0.7,4.563
Latitude-Longitude,22,20,21,[4.83334222],4.833342222222222,4.833342222222222
Latitude-Longitude,22,21,22,[2.08766667],2.087666666666667,4.833342222222222
Latitude-Longitude,22,22,23,[4.699505],4.699505,4.833342222222222
Latitude-Longitude,22,23,24,[2.72057143],2.7205714285714286,4.833342222222222
Latitude-Longitude,22,24,25,[4.63638062],4.636380624999999,4.833342222222222
Latitude-Longitude,22,25,26,[4.547695],4.547695,4.833342222222222
Latitude-Longitude,22,26,27,[3.2944],3.2944,4.833342222222222
Latitude-Longitude,22,27,28,[4.437505],4.437505,4.833342222222222
Latitude-Longitude,22,28,29,[4.50433667],4.504336666666666,4.833342222222222
Latitude-Longitude,22,29,30,[3.80388889],3.803888888888889,4.833342222222222
Latitude-Longitude,22,30,31,[3.033],3.033,4.833342222222222
Latitude-Longitude,22,31,32,[1.18566667],1.1856666666666666,4.833342222222222
Latitude-Longitude,22,32,33,[4.12832318],4.128323181818182,4.833342222222222
Latitude-Longitude,22,33,34,[1.234],1.234,4.833342222222222
Latitude-Longitude,22,34,35,[2.80877778],2.808777777777778,4.833342222222222
Latitude-Longitude,22,35,36,[0.817],0.817,4.833342222222222
Latitude-Longitude,22,36,37,[4.26231231],4.262312307692308,4.833342222222222
Latitude-Longitude,22,37,38,[3.17580923],3.1758092307692305,4.833342222222222
Latitude-Longitude,22,38,39,[4.97845389],4.978453888888889,4.978453888888889
Latitude-Longitude,22,39,40,[3.284],3.284,4.978453888888889
Latitude-Longitude,22,40,41,[0.535],0.535,4.978453888888889
Latitude-Longitude,22,41,42,[3.99300222],3.9930022222222217,4.978453888888889
Latitude-Longitude,22,42,43,[3.23864357],3.2386435714285713,4.978453888888889
Latitude-Longitude,22,43,44,[2.25],2.25,4.978453888888889
Latitude-Longitude,22,44,45,[2.82438143],2.824381428571429,4.978453888888889
Latitude-Longitude,22,45,46,[4.30095682],4.300956818181818,4.978453888888889
Latitude-Longitude,22,46,47,[1.875],1.875,4.978453888888889
Latitude-Longitude,22,47,48,[3.3594375],3.3594375,4.978453888888889
Latitude-Longitude,22,48,49,[3.31368474],3.313684736842105,4.978453888888889
Latitude-Longitude,22,49,50,[2.68024],2.68024,4.978453888888889
OHE,22,0,1,[1.85677778],1.8567777777777776,1.8567777777777776
OHE,22,1,2,[0.777],0.777,1.8567777777777776
OHE,22,2,3,[0.78226316],0.7822631578947368,1.8567777777777776
OHE,22,3,4,[2.79748571],2.7974857142857146,2.7974857142857146
OHE,22,4,5,[0.48525],0.48525,2.7974857142857146
OHE,22,5,6,[1.2785],1.2785,2.7974857142857146
OHE,22,6,7,[1.0625],1.0625,2.7974857142857146
OHE,22,7,8,[4.42600444],4.426004444444445,4.426004444444445
OHE,22,8,9,[1.48688462],1.4868846153846154,4.426004444444445
OHE,22,9,10,[3.62666667],3.626666666666667,4.426004444444445
OHE,22,10,11,[1.0892381],1.0892380952380951,4.426004444444445
OHE,22,11,12,[2.62772278],2.627722777777778,4.426004444444445
OHE,22,12,13,[1.572625],1.572625,4.426004444444445
OHE,22,13,14,[1.56410256],1.564102564102564,4.426004444444445
OHE,22,14,15,[0.55813043],0.5581304347826087,4.426004444444445
OHE,22,15,16,[1.17904],1.17904,4.426004444444445
OHE,22,16,17,[1.7175],1.7175,4.426004444444445
OHE,22,17,18,[1.8035],1.8035,4.426004444444445
OHE,22,18,19,[2.372],2.372,4.426004444444445
OHE,22,19,20,[3.37260714],3.3726071428571425,4.426004444444445
OHE,22,20,21,[3.8336],3.8336,4.426004444444445
OHE,22,21,22,[1.67082857],1.670828571428571,4.426004444444445
OHE,22,22,23,[2.066],2.066,4.426004444444445
OHE,22,23,24,[1.155],1.155,4.426004444444445
OHE,22,24,25,[1.6895],1.6895,4.426004444444445
OHE,22,25,26,[2.57050033],2.5705003333333334,4.426004444444445
OHE,22,26,27,[1.516],1.516,4.426004444444445
OHE,22,27,28,[2.548375],2.548375,4.426004444444445
OHE,22,28,29,[0.98751852],0.9875185185185186,4.426004444444445
OHE,22,29,30,[0.97661538],0.9766153846153846,4.426004444444445
OHE,22,30,31,[2.75997143],2.7599714285714287,4.426004444444445
OHE,22,31,32,[4.39385857],4.393858571428572,4.426004444444445
OHE,22,32,33,[1.43277778],1.4327777777777777,4.426004444444445
OHE,22,33,34,[3.12111222],3.121112222222222,4.426004444444445
OHE,22,34,35,[2.377],2.377,4.426004444444445
OHE,22,35,36,[1.47811765],1.4781176470588235,4.426004444444445
OHE,22,36,37,[2.86157286],2.861572857142858,4.426004444444445
OHE,22,37,38,[1.434],1.434,4.426004444444445
OHE,22,38,39,[0.683],0.683,4.426004444444445
OHE,22,39,40,[0.62166667],0.6216666666666667,4.426004444444445
OHE,22,40,41,[1.866],1.866,4.426004444444445
OHE,22,41,42,[1.417],1.417,4.426004444444445
OHE,22,42,43,[2.73415789],2.734157894736842,4.426004444444445
OHE,22,43,44,[0.831],0.831,4.426004444444445
OHE,22,44,45,[0.52],0.52,4.426004444444445
OHE,22,45,46,[4.13206235],4.132062352941176,4.426004444444445
OHE,22,46,47,[2.78507143],2.7850714285714284,4.426004444444445
OHE,22,47,48,[0.82],0.82,4.426004444444445
OHE,22,48,49,[1.927],1.927,4.426004444444445
OHE,22,49,50,[2.18207895],2.182078947368421,4.426004444444445
INT,22,0,1,[2.2184],2.2184,2.2184
INT,22,1,2,[2.38464516],2.384645161290323,2.384645161290323
INT,22,2,3,[0.777],0.777,2.384645161290323
INT,22,3,4,[2.25769565],2.257695652173913,2.384645161290323
INT,22,4,5,[2.7226005],2.7226005,2.7226005
INT,22,5,6,[4.31493357],4.314933571428571,4.314933571428571
INT,22,6,7,[3.164],3.164,4.314933571428571
INT,22,7,8,[4.40975],4.40975,4.40975
INT,22,8,9,[1.11225],1.11225,4.40975
INT,22,9,10,[1.48688462],1.4868846153846154,4.40975
INT,22,10,11,[4.42600444],4.426004444444445,4.426004444444445
INT,22,11,12,[1.9222],1.9222,4.426004444444445
INT,22,12,13,[1.2037],1.2037,4.426004444444445
INT,22,13,14,[1.4535],1.4535,4.426004444444445
INT,22,14,15,[2.028],2.028,4.426004444444445
INT,22,15,16,[1.862],1.862,4.426004444444445
INT,22,16,17,[0.749],0.749,4.426004444444445
INT,22,17,18,[2.82625],2.82625,4.426004444444445
INT,22,18,19,[0.6075],0.6075,4.426004444444445
INT,22,19,20,[1.27971429],1.2797142857142858,4.426004444444445
INT,22,20,21,[2.44738889],2.447388888888889,4.426004444444445
INT,22,21,22,[4.43750318],4.437503181818181,4.437503181818181
INT,22,22,23,[0.71813636],0.7181363636363636,4.437503181818181
INT,22,23,24,[1.125],1.125,4.437503181818181
INT,22,24,25,[2.20236364],2.202363636363636,4.437503181818181
INT,22,25,26,[1.10275],1.10275,4.437503181818181
INT,22,26,27,[0.982],0.982,4.437503181818181
INT,22,27,28,[1.55087879],1.550878787878788,4.437503181818181
INT,22,28,29,[1.866],1.866,4.437503181818181
INT,22,29,30,[2.41673529],2.4167352941176468,4.437503181818181
INT,22,30,31,[2.20012903],2.200129032258064,4.437503181818181
INT,22,31,32,[4.437505],4.437505,4.437505
INT,22,32,33,[2.88916833],2.8891683333333336,4.437505
INT,22,33,34,[2.15330435],2.153304347826087,4.437505
INT,22,34,35,[0.8725],0.8724999999999999,4.437505
INT,22,35,36,[1.4117619],1.4117619047619048,4.437505
INT,22,36,37,[0.77],0.77,4.437505
INT,22,37,38,[1.816],1.816,4.437505
INT,22,38,39,[0.724],0.724,4.437505
INT,22,39,40,[0.78226316],0.7822631578947368,4.437505
INT,22,40,41,[1.611],1.611,4.437505
INT,22,41,42,[2.58483333],2.5848333333333335,4.437505
INT,22,42,43,[4.2865025],4.2865025,4.437505
INT,22,43,44,[3.168],3.168,4.437505
INT,22,44,45,[0.745],0.745,4.437505
INT,22,45,46,[1.93316667],1.9331666666666667,4.437505
INT,22,46,47,[2.21919231],2.2191923076923077,4.437505
INT,22,47,48,[1.84985714],1.8498571428571429,4.437505
INT,22,48,49,[0.992],0.992,4.437505
INT,22,49,50,[0.699],0.6990000000000001,4.437505
Random,22,0,1,[1.20915789],1.2091578947368422,1.2091578947368422
